TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,TAG_NAME,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
cqm_pcfmeasureconfig,version,No,,,,,
cqm_pcfmeasureconfig,Threshold,No,,,,,
cqm_pcfmeasureconfig,decile_3_lb,No,,,,,
cqm_pcfmeasureconfig,decile_3_ub,No,,,,,
cqm_pcfmeasureconfig,decile_4_lb,No,,,,,
cqm_pcfmeasureconfig,decile_4_ub,No,,,,,
cqm_pcfmeasureconfig,decile_5_lb,No,,,,,
cqm_pcfmeasureconfig,decile_5_ub,No,,,,,
cqm_pcfmeasureconfig,decile_6_lb,No,,,,,
cqm_pcfmeasureconfig,decile_6_ub,No,,,,,
cqm_pcfmeasureconfig,decile_7_lb,No,,,,,
cqm_pcfmeasureconfig,decile_7_ub,No,,,,,
cqm_pcfmeasureconfig,decile_8_lb,No,,,,,
cqm_pcfmeasureconfig,decile_8_ub,No,,,,,
cqm_pcfmeasureconfig,decile_9_lb,No,,,,,
cqm_pcfmeasureconfig,decile_9_ub,No,,,,,
cqm_pcfmeasureconfig,decile_10_lb,No,,,,,
cqm_pcfmeasureconfig,decile_10_ub,No,,,,,
cre_criteria_dataelements,Id,No,,,,,
cre_criteria_dataelements,MasterFile,No,,,,,
cre_criteria_dataelements,DataElementName,No,,,,,
cre_criteria_dataelements,DataElementDBColName,No,,,,,
cre_criteria_dataelements,DataElementTableName,No,,,,,
cre_criteria_dataelements,DataElementType,No,,,,,
customrx,Id,No,,,,,
customrx,ItemId,No,,,,,
customrx,NDC_Code,No,,,,,
cvxvismapping,id,No,,,,,
cvxvismapping,CVX_code,No,,,,,
cvxvismapping,CVXVaccineDesc,No,,,,,
cvxvismapping,VISDocName,No,,,,,
cvxvismapping,VISEncodedString,No,,,,,
cvxvismapping,VISEditionDate,Yes,STATIC_OFFSET,,,,
cvxvismapping,VISGDTIDocCode,No,,,,,
cvxvismapping,VISEditionStatus,No,,,,,
cvxvismapping,VISLastUpdatedDate,Yes,STATIC_OFFSET,,,,
dashboard_sticky_notes,PtId,Yes,PATIENT_ID,,,,
dashboard_sticky_notes,PtNotes,Yes,NOTES,,,,
dashboard_sticky_notes,securenotes,No,,,,,
dcf_ptdemo,ID,No,,,,,
dcf_ptdemo,patientid,Yes,PATIENT_ID,,,,
dcf_ptdemo,dob,Yes,PATIENT_DOB,,,,
dcf_ptdemo,gender,No,,,,,
dcf_ptdemo,age,No,,,,,
dcf_ptdemo,ageinmonths,?,,,,,
dentalitems,id,No,,,,,
dentalitems,itemid,No,,,,,
dentalitems,categoryid,No,,,,,
dentalitems,treatmentareaid,No,,,,,
dentalitems,painttypeid,No,,,,,
dentalitems,procedurecode,No,,,,,
dentalitems,aliasname,No,,,,,
dentalitems,providertime,No,,,,,
dentalitems,resourcetime,No,,,,,
dentalitems,chairtime,No,,,,,
dentalitems,cptduration,No,,,,,
dentalitems,defaultconditionstatus,No,,,,,
dentalquickbuttonitems,id,No,,,,,
dentalquickbuttonitems,categoryID,No,,,,,
dentalquickbuttonitems,buttonName,No,,,,,
dentalquickbuttonitems,procedureCode,No,,,,,
derm_diagrams,diagramid,No,,,,,
derm_diagrams,diagramname,No,,,,,
derm_lesionusermap,lesionusermapid,No,,,,,
derm_lesionusermap,lesionid,No,,,,,
derm_lesionusermap,userid,No,,,,,
derm_lesionusermap,status,No,,,,,
derm_lesionusermap,createdby,No,,,,,
derm_lesionusermap,createdon,Yes,STATIC_OFFSET,,,,
derm_lesionusermap,modifiedby,No,,,,,
derm_lesionusermap,modifiedon,Yes,STATIC_OFFSET,,,,
derm_lesionusermap,lesionorder,No,,,,,
derm_lesionusermap,lesiondescription,No,,,,,
derm_structkeywords,keyid,No,,,,,
derm_structkeywords,id,No,,,,,
derm_structkeywords,deleteflag,No,,,,,
derm_structkeywords,displayindex,No,,,,,
derm_structkeywords,notes,Yes,NOTES,,,,
descofservice,DescId,No,,,,,
descofservice,PatientId,Yes,PATIENT_ID,,,,
descofservice,InvoiceId,No,,,,,
descofservice,EncounterId,Yes,ENCOUNTER_ID,,,,
descofservice,RelId,Yes,PATIENT_ID,,,,
descofservice,date,Yes,DATE_OFFSET,,,,
descofservice,Name,Yes,NOTES,,,,
descofservice,descType,No,,,,,
descofservice,charges,Yes,MASK,CUSTOM_STR,CHARGES,,
descofservice,paid,Yes,MASK,CUSTOM_STR,PAID,,
descofservice,adjustment,Yes,MASK,CUSTOM_STR,ADJUSTMENT,,
descofservice,withheld,Yes,MASK,CUSTOM_STR,WITHHELD,,
descofservice,balance,Yes,MASK,CUSTOM_STR,BALANCE,,
descofservice,TotBalance,Yes,MASK,CUSTOM_STR,TOTBALANCE,,
descofservice,AgeBalCur,Yes,MASK,CUSTOM_STR,AGEBALCUR,,
descofservice,AgeBal30,Yes,MASK,CUSTOM_STR,AGEBAL30,,
descofservice,AgeBal60,Yes,MASK,CUSTOM_STR,AGEBAL60,,
descofservice,AgeBal90,Yes,MASK,CUSTOM_STR,AGEBAL90,,
descofservice,AgeBal120,Yes,MASK,CUSTOM_STR,AGEBAL120,,
descofservice,practiceId,No,,,,,
descofservice,InvCptId,No,,,,,
descofservice,StatementType,No,,,,,
descofservice,guid,Yes,MASK,CUSTOM_STR,GUID,,
descofservice,stmtno,No,,,,,
descofservice,insid,Yes,MASK,CUSTOM_STR,INSID,,
descofservice,icd,No,,,,,
descofservice,cptBalance,Yes,MASK,CUSTOM_STR,CPTBALANCE,,
descofservice,displayCPTbalance,Yes,MASK,CUSTOM_STR,DISPLAYCPTBALANCE,,
descofservice,ptRespFlag,No,,,,,
deviceconfigdata,id,No,,,,,
deviceconfigdata,facilityid,No,,,,,
deviceconfigdata,truserid,No,,,,,
deviceconfigdata,vendor,Yes,MASK,CUSTOM_STR,VENDOR,,
deviceconfigdata,modality,Yes,MASK,CUSTOM_STR,MODALITY,,
deviceconfigdata,machinename,Yes,MASK,CUSTOM_STR,MACHINENAME,,
deviceconfigdata,hostmac,Yes,MASK,CUSTOM_STR,HOSTMAC,,
deviceconfigdata,active,No,,,,,
deviceconfigdata,datecreated,No,,,,,
deviceconfigdata,datemodified,No,,,,,
deviceconfigdata,xmldata,Yes,MASK,CUSTOM_STR,XMLDATA,,
deviceconfigdata,delflag,No,,,,,
deviceconfigdata,newxmldata,Yes,MASK,CUSTOM_STR,NEWXMLDATA,,
diagnosis,EncounterId,Yes,ENCOUNTER_ID,,,,
diagnosis,ItemId,No,,,,,
diagnosis,PrimaryAsmt,No,,,,,
diagnosis,Specify,Yes,NOTES,,,,
diagnosis,Notes,Yes,NOTES,,,,
diagnosis,displayIndex,No,,,,,
diagnosis,axis,No,,,,,
diagnosis,AsmtOnsetDate,Yes,DATE_OFFSET,,,,
diagnosis,SlNo,No,,,,,
diagnosis,websync,No,,,,,
diagnosis,Risk,No,,,,,
diagnosis,SNOMED,No,,,,,
diagnosis,synonymid,No,,,,,
diagnosis,SNOMEDDesc,No,,,,,
diagnosis,specifyHtml,Yes,NOTES,,,,
diagnosis,notesHtml,Yes,NOTES,,,,
dj_ctl_kpi_category,id,No,,,,,
dj_ctl_kpi_category,categoryID,No,,,,,
dj_ctl_kpi_category,categoryName,No,,,,,
dj_ctl_kpi_category,isDefault,No,,,,,
dj_ctl_kpi_category,updated_uid,No,,,,,
dj_ctl_kpi_category,isDeleted,No,,,,,
dj_ctl_kpi_category,isActive,No,,,,,
dj_ctl_kpi_category,updated_TS,Yes,STATIC_OFFSET,,,,
dl_cube_echeckin_data,id,No,,,,,
dl_cube_echeckin_data,encounterId,Yes,ENCOUNTER_ID,,,,
dl_cube_echeckin_data,patientId,Yes,PATIENT_ID,,,,
dl_cube_echeckin_data,patientControlNo,Yes,MASK,CUSTOM_STR,PATIENTCONTROLNO,,
dl_cube_echeckin_data,patientName,Yes,MASK,PATIENT_NAME,PATIENT_NAME,,
dl_cube_echeckin_data,patientDob,Yes,PATIENT_DOB,,,,
dl_cube_echeckin_data,patientEmail,Yes,MASK,EMAIL_ID,EMAIL_ID,,
dl_cube_echeckin_data,patientPhone,Yes,MASK,PHONE_NUMBER,PHONE_NUMBER,,
dl_cube_echeckin_data,patientGender,No,,,,,
dl_cube_echeckin_data,providerId,No,,,,,
dl_cube_echeckin_data,providerName,No,,,,,
dl_cube_echeckin_data,facilityId,No,,,,,
dl_cube_echeckin_data,facilityName,Yes,MASK,CUSTOM_STR,FACILITYNAME,,
dl_cube_echeckin_data,visitType,No,,,,,
dl_cube_echeckin_data,encDate,Yes,DATE_OFFSET,,,,
dl_cube_echeckin_data,encTime,No,,,,,
dl_cube_echeckin_data,smsSent,No,,,,,
dl_cube_echeckin_data,smsSentDate,Yes,DATE_OFFSET,,,,
dl_cube_echeckin_data,enablearrival,No,,,,,
dl_cube_echeckin_data,arrived,No,,,,,
dl_cube_echeckin_data,echeckinCompleted,No,,,,,
dl_cube_echeckin_data,echeckinCompletedDate,Yes,DATE_OFFSET,,,,
dl_cube_echeckin_data,smsreplyid,No,,,,,
dl_cube_echeckin_data,policyid,Yes,MASK,CUSTOM_STR,POLICYID,,
dl_cube_echeckin_data,batchIdentifier,Yes,NOTES,,,,
dl_cube_echeckin_data,deleteFlag,No,,,,,
dl_cube_echeckin_data,echeckinStart,No,,,,,
dl_cube_kpis_op_documents,doc_docid,No,,,,,
dl_cube_kpis_op_documents,doc_patientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_documents,doc_review,No,,,,,
dl_cube_kpis_op_documents,doc_reviewerid,No,,,,,
dl_cube_kpis_op_documents,doc_facilityid,No,,,,,
dl_cube_kpis_op_documents,doc_scandate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_documents,u_status,No,,,,,
dl_cube_kpis_op_documents,up_outofofficefrmdate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_documents,up_outofofficetodate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_documents,m_mergedate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_documents,m_frompatientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_electroniclabs,el_hl7msgid,No,,,,,
dl_cube_kpis_op_electroniclabs,el_messagestatus,No,,,,,
dl_cube_kpis_op_electroniclabs,el_datereceived,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_electroniclabs,el_messageid,No,,,,,
dl_cube_kpis_op_electroniclabs,el_messagetype,No,,,,,
dl_cube_kpis_op_electroniclabs,el_labid,No,,,,,
dl_cube_kpis_op_electroniclabs,el_patientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_electroniclabs,el_reportid,No,,,,,
dl_cube_kpis_op_electroniclabs,el_providerid,No,,,,,
dl_cube_kpis_op_electroniclabs,el_docname,No,,,,,
dl_cube_kpis_op_electroniclabs,rel_actiontaken,No,,,,,
dl_cube_kpis_op_electroniclabs,rel_messageid,No,,,,,
dl_cube_kpis_op_electroniclabs,hl7_labid,No,,,,,
dl_cube_kpis_op_electroniclabs,hl7_status,No,,,,,
dl_cube_kpis_op_electroniclabs,hl7_datereceived,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_electroniclabs,hl7_hl7msgid,No,,,,,
dl_cube_kpis_op_electroniclabs,m_frompatientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_encdata,enc_encounterid,Yes,ENCOUNTER_ID,,,,
dl_cube_kpis_op_encdata,enc_date,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_encdata,enc_status,No,,,,,
dl_cube_kpis_op_encdata,enc_lock,No,,,,,
dl_cube_kpis_op_encdata,enc_starttime,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_encdata,enc_endtime,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_encdata,enc_arrivedtime,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_encdata,enc_claimreq,No,,,,,
dl_cube_kpis_op_encdata,enc_enctype,No,,,,,
dl_cube_kpis_op_encdata,enc_visittype,No,,,,,
dl_cube_kpis_op_encdata,enc_practiceid,No,,,,,
dl_cube_kpis_op_encdata,enc_facilityid,No,,,,,
dl_cube_kpis_op_encdata,enc_doctorid,No,,,,,
dl_cube_kpis_op_encdata,enc_patientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_encdata,vsts_nonbillable,No,,,,,
dl_cube_kpis_op_encdata,telenc_encounterid,Yes,ENCOUNTER_ID,,,,
dl_cube_kpis_op_encdata,telenc_priority,No,,,,,
dl_cube_kpis_op_encdata,telenc_telenclock,No,,,,,
dl_cube_kpis_op_encdata,telenc_telenctype,No,,,,,
dl_cube_kpis_op_encdata,telenc_assignedtoid,No,,,,,
dl_cube_kpis_op_encdata,pn_id,Yes,MASK,CUSTOM_STR,PN_ID,,
dl_cube_kpis_op_encdata,pn_lockstatus,No,,,,,
dl_cube_kpis_op_encdata,pn_assignedtoid,No,,,,,
dl_cube_kpis_op_encdata,users_status,No,,,,,
dl_cube_kpis_op_encdata,m_frompatientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_encdata,up_outofofficefrmdate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_encdata,up_outofofficetodate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_labdata,ld_reportid,No,,,,,
dl_cube_kpis_op_labdata,ld_itemid,No,,,,,
dl_cube_kpis_op_labdata,ld_encounterid,Yes,ENCOUNTER_ID,,,,
dl_cube_kpis_op_labdata,ld_resultdate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_labdata,ld_assignedtoid,No,,,,,
dl_cube_kpis_op_labdata,ld_status,No,,,,,
dl_cube_kpis_op_labdata,ld_received,No,,,,,
dl_cube_kpis_op_labdata,ld_billable,No,,,,,
dl_cube_kpis_op_labdata,ld_futureflag,No,,,,,
dl_cube_kpis_op_labdata,ld_cancelled,No,,,,,
dl_cube_kpis_op_labdata,ld_type,No,,,,,
dl_cube_kpis_op_labdata,ld_result,Yes,NOTES,,,,
dl_cube_kpis_op_labdata,ld_approvalstatus,No,,,,,
dl_cube_kpis_op_labdata,ld_tolabid,No,,,,,
dl_cube_kpis_op_labdata,list_id,No,,,,,
dl_cube_kpis_op_labdata,list_name,No,,,,,
dl_cube_kpis_op_labdata,lc_labid,No,,,,,
dl_cube_kpis_op_labdata,lc_itemid,No,,,,,
dl_cube_kpis_op_labdata,enc_patientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_labdata,enc_date,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_labdata,enc_facilityid,No,,,,,
dl_cube_kpis_op_labdata,enc_doctorid,No,,,,,
dl_cube_kpis_op_labdata,up_outofofficefrmdate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_labdata,up_outofofficetodate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_labdata,users_uid,No,,,,,
dl_cube_kpis_op_labdata,users_status,No,,,,,
dl_cube_kpis_op_labdata,users_usertype,No,,,,,
dl_cube_kpis_op_labdata,m_frompatientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_labdata,m_mergedate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_labdata,ld_priority,No,,,,,
dl_cube_kpis_op_lsmactionsdata,la_id,No,,,,,
dl_cube_kpis_op_lsmactionsdata,la_patientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_lsmactionsdata,la_assignedtoid,No,,,,,
dl_cube_kpis_op_lsmactionsdata,la_duedate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_lsmactionsdata,la_creationdate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_lsmactionsdata,la_status,No,,,,,
dl_cube_kpis_op_lsmactionsdata,la_priority,No,,,,,
dl_cube_kpis_op_lsmactionsdata,la_facilityid,No,,,,,
dl_cube_kpis_op_lsmactionsdata,action_type_id,No,,,,,
dl_cube_kpis_op_lsmactionsdata,action_type,No,,,,,
dl_cube_kpis_op_lsmactionsdata,u_status,No,,,,,
dl_cube_kpis_op_lsmactionsdata,m_frompatientid,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_lsmactionsdata,up_outofofficefrmdate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_lsmactionsdata,up_outofofficetodate,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_medication,ReqId,No,,,,,
dl_cube_kpis_op_medication,SentById,No,,,,,
dl_cube_kpis_op_medication,StatusDesc,No,,,,,
dl_cube_kpis_op_medication,LastAttemptTimestamp,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_medication,SentTime,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_medication,XmlResponseData,No,,,,,
dl_cube_kpis_op_medication,PatientId,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_medication,RxType,No,,,,,
dl_cube_kpis_op_medication,DrugDescription,No,,,,,
dl_cube_kpis_op_medication,PharmacyId,No,,,,,
dl_cube_kpis_op_medication,DoctorId,No,,,,,
dl_cube_kpis_op_medication,ItemId,No,,,,,
dl_cube_kpis_op_medication,FacilityId,No,,,,,
dl_cube_kpis_op_referraldata,REF_REFERRALID,No,,,,,
dl_cube_kpis_op_referraldata,REF_DATE,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_referraldata,REF_ASSIGNEDTOID,No,,,,,
dl_cube_kpis_op_referraldata,REF_STATUS,No,,,,,
dl_cube_kpis_op_referraldata,REF_REFERRALTYPE,No,,,,,
dl_cube_kpis_op_referraldata,REF_PATIENTID,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_referraldata,REF_PRIORITY,No,,,,,
dl_cube_kpis_op_referraldata,REF_TOFACILITY,No,,,,,
dl_cube_kpis_op_referraldata,REF_FROMFACILITY,No,,,,,
dl_cube_kpis_op_referraldata,REF_REFFROM,No,,,,,
dl_cube_kpis_op_referraldata,REF_REFTO,No,,,,,
dl_cube_kpis_op_referraldata,REF_SPECIALITY,No,,,,,
dl_cube_kpis_op_referraldata,U_STATUS,No,,,,,
dl_cube_kpis_op_referraldata,M_FROMPATIENTID,Yes,PATIENT_ID,,,,
dl_cube_kpis_op_referraldata,UP_OUTOFOFFICEFRMDATE,Yes,DATE_OFFSET,,,,
dl_cube_kpis_op_referraldata,UP_OUTOFOFFICETODATE,Yes,DATE_OFFSET,,,,
dl_cube_noshow_appointment_data,id,No,,,,,
dl_cube_noshow_appointment_data,encDate,Yes,DATE_OFFSET,,,,
dl_cube_noshow_appointment_data,appointmentCount,No,,,,,
dl_cube_noshow_appointment_data,facilityId,No,,,,,
dl_cube_noshow_appointment_data,providerId,No,,,,,
dl_cube_noshow_appointment_data,batchIdentifier,Yes,MASK,CUSTOM_STR,BATCHIDENTIFIER,,
dl_cube_noshow_appointment_data,deleteFlag,No,,,,,
dl_cube_noshow_daily_data,id,No,,,,,
dl_cube_noshow_daily_data,encounterId,Yes,ENCOUNTER_ID,,,,
dl_cube_noshow_daily_data,patientId,Yes,PATIENT_ID,,,,
dl_cube_noshow_daily_data,patientName,Yes,MASK,PATIENT_NAME,PATIENT_NAME,,
dl_cube_noshow_daily_data,patientAge,No,,,,,
dl_cube_noshow_daily_data,patientEmail,Yes,MASK,EMAIL_ID,EMAIL_ID,,
dl_cube_noshow_daily_data,patientPhone,Yes,MASK,PHONE_NUMBER,PHONE_NUMBER,,
dl_cube_noshow_daily_data,noShowDateTime,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,bookedDateTime,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,facilityId,No,,,,,
dl_cube_noshow_daily_data,providerId,No,,,,,
dl_cube_noshow_daily_data,providerName,No,,,,,
dl_cube_noshow_daily_data,visitType,No,,,,,
dl_cube_noshow_daily_data,emailSentDate,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,smsSentDate,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,eMessageSentDate,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,voiceCallSentDate,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,lagDays,No,,,,,
dl_cube_noshow_daily_data,batchIdentifier,Yes,MASK,CUSTOM_STR,BATCHIDENTIFIER,,
dl_cube_noshow_daily_data,updatedBy,No,,,,,
dl_cube_noshow_daily_data,updatedDateTime,Yes,DATE_OFFSET,,,,
dl_cube_noshow_daily_data,deleteFlag,No,,,,,
dl_cube_psms,Id,No,,,,,
dl_cube_psms,KPI_Id,No,,,,,
dl_cube_psms,KPI_Name,No,,,,,
dl_cube_psms,KPI_Category,No,,,,,
dl_cube_psms,kpi_value,No,,,,,
dl_cube_psms,UoM,No,,,,,
dl_cube_psms,Calc_TS,Yes,STATIC_OFFSET,,,,
dl_cube_psms,Frequency,No,,,,,
dl_cube_psms,batch_identifier,Yes,MASK,CUSTOM_STR,BATCHIDENTIFIER,,
dl_cube_psms,ReadStatus,No,,,,,
docidtyperef,Code,No,,,,,
docidtyperef,Name,No,,,,,
docsrefdata,id,No,,,,,
docsrefdata,refID,No,,,,,
docsrefdata,source,No,,,,,
docsrefdata,docType,No,,,,,
docsrefdata,patientID,Yes,PATIENT_ID,,,,
docsrefdata,updatedOn,Yes,DATE_OFFSET,,,,
docsrefdata,name,Yes,NOTES,,,,
docsrefdata,addInfo,No,,,,,
doctors,doctorID,No,,,,,
doctors,deaNo,No,,,,,
doctors,FaxNo,Yes,MASK,CUSTOM_STR,FAX,,
doctors,speciality,No,,,,,
doctors,SpecialityCode,No,,,,,
doctors,PrintName,No,,,,,
doctors,providerCode,No,,,,,
doctors,LicenseKey,Yes,MASK,CUSTOM_STR,LICENSEKEY,,
doctors,TaxID,Yes,MASK,CUSTOM_STR,TAXID,,
doctors,TaxIDType,No,,,,,
doctors,TaxIDSuffix,No,,,,,
doctors,EMCProviderID,No,,,,,
doctors,OrgType,No,,,,,
doctors,FacilityId,No,,,,,
doctors,NPI,No,,,,,
doctors,UPIN,No,,,,,
doctors,MamoCerNo,No,,,,,
doctors,MedicareNo,No,,,,,
doctors,MedicaidNo,No,,,,,
doctors,ChampusNo,No,,,,,
doctors,BlueShieldNo,No,,,,,
doctors,SpLicNo,No,,,,,
doctors,StLicNo,No,,,,,
doctors,AneLicNo,No,,,,,
doctors,inactive,No,,,,,
doctors,TaxonomyCode,No,,,,,
doctors,HPSAFlag,No,,,,,
doctors,hl7id,No,,,,,
doctors,SuprPrId,No,,,,,
doctors,DefStaffID,No,,,,,
doctors,ClaimPrefix,No,,,,,
doctors,CarolinaAccessNo,No,,,,,
doctors,KenPAC,No,,,,,
doctors,ProfCode,No,,,,,
doctors,SPI,Yes,MASK,CUSTOM_STR,SPI,,
doctors,ActiveStartDate,Yes,STATIC_OFFSET,,,,
doctors,ActiveEndDate,Yes,STATIC_OFFSET,,,,
doctors,PostURL,No,,,,,
doctors,VisitTypeSearch,No,,,,,
doctors,VisitTypeIndicator,No,,,,,
doctors,DefRefillRxAssignedTo,No,,,,,
doctors,doctorType,No,,,,,
doctors,PhotoMedicId,No,,,,,
doctors,TakeNewAppts,No,,,,,
doctors,AHCAID,No,,,,,
doctors,DefaultRefAssignedTo,No,,,,,
doctors,ucpid,No,,,,,
doctors,GrpNPI,No,,,,,
doctors,DefaultFaxRxStyleId,No,,,,,
doctors,DefaultPrintRxStyleId,No,,,,,
doctors,SeqNoExempted,No,,,,,
doctors,EntityType,No,,,,,
doctors,ProviderType,No,,,,,
doctors,DPSNo,No,,,,,
doctors,RxhubId,No,,,,,
doctors,ProvRoleType,No,,,,,
doctors,DefStaffIDForProcedure,No,,,,,
doctors,DefStaffIDForDI,No,,,,,
doctors,isResident,No,,,,,
doctors,PrescriptiveAuthNo,No,,,,,
doctors,isNurseAncProv,No,,,,,
doctors,DefRefillRxAssignedTo2,No,,,,,
doctors,DefRefillRxAssignedTo3,No,,,,,
doctors,regNHX,No,,,,,
doctors,p2pimport,No,,,,,
doctors,regp2pnpi,No,,,,,
doctors,DefaultIncomingRefAssignedTo,No,,,,,
doctors,NetAffId,No,,,,,
doctors,SS_Deactivated,No,,,,,
doctors,CoPayType,No,,,,,
doctors,takenewportalmsg,No,,,,,
doctors,DefaultPRAssignedTo,No,,,,,
doctors,regOA,No,,,,,
doctors,diwapptprotectiontype,No,,,,,
doctors,defaultstate,No,,,,,
doctors,regTV,No,,,,,
doctors,reghealow,No,,,,,
doctors,JobTitle,No,,,,,
doctors,studentAsaProvider,No,,,,,
doctors,providerStatus,No,,,,,
doctors,providerStatusUpdateDt,Yes,STATIC_OFFSET,,,,
doctors,primaryAddress,Yes,MASK,PO_BOX_STREET,PO_BOX_STREET,,
doctors,practiceStartDt,Yes,STATIC_OFFSET,,,,
doctors,personalEmail,Yes,MASK,EMAIL_ID,EMAIL_ID,,
doctors,primaryAddress2,Yes,MASK,PO_BOX_STREET,PO_BOX_STREET,,
doctors,primaryState,No,,,,,
doctors,primaryZIP,Yes,ZIP_CODE,,,,
doctors,primaryCity,Yes,MASK,CITY,CITY,,
doctors,CAQH,No,,,,,
doctors,setSupProviderEachDay,No,,,,,
doctors,approvalReq,No,,,,,
doctors,DocumentationProviderOnly,No,,,,,
doctors,note,Yes,MASK,CUSTOM_STR,NOTE,,
doctors,tier,No,,,,,
doctors,dispprovideraddlinfoonlock,No,,,,,
doctors,isAcceptNewPatient,No,,,,,
doctors,default_epa_assigned_to,No,,,,,
doctors,organization,No,,,,,
doctors,OkProvConCode,No,,,,,
doctors,faxDialingCountryId,Yes,MASK,CUSTOM_STR,FAX,,
drugfrequency,Id,No,,,,,
drugfrequency,frequency_abbr,No,,,,,
drugfrequency,frequency_description,No,,,,,
dw_dim_kpi_op,Id,No,,,,,
dw_dim_kpi_op,KPI_ID,No,,,,,
dw_dim_kpi_op,KPI_Name,No,,,,,
dw_dim_kpi_op,KPI_Description,No,,,,,
dw_dim_kpi_op,Unit_of_Measure,No,,,,,
dw_dim_kpi_op,KPI_Category,No,,,,,
dw_dim_kpi_op,KPI_Identifier_Color,No,,,,,
dw_dim_kpi_op,Priority,No,,,,,
dw_dim_kpi_op,Num_Query_mysql,Yes,MASK,CUSTOM_STR,NUM_QUERY_MYSQL,,
dw_dim_kpi_op,Num_Query_mssql,Yes,MASK,CUSTOM_STR,NUM_QUERY_MSSQL,,
dw_dim_kpi_op,Deno_Query,Yes,MASK,CUSTOM_STR,DENO_QUERY,,
dw_dim_kpi_op,Frequency,No,,,,,
dw_dim_kpi_op,Is_Active,No,,,,,
dw_dim_kpi_op,Is_Display,No,,,,,
dw_dim_kpi_op,modifiable,No,,,,,
dw_dim_kpi_op,Is_Default,No,,,,,
dw_dim_kpi_op,ActivationRequired,No,,,,,
dw_dim_kpi_op,ActivationDate,Yes,STATIC_OFFSET,,,,
dw_dim_kpi_op,Created_Ts,Yes,STATIC_OFFSET,,,,
dw_dim_kpi_op,Update_TS,Yes,STATIC_OFFSET,,,,
dw_dim_kpi_op,Update_UID,No,,,,,
dw_dim_kpi_op,KPI_Identifier,No,,,,,
dw_dim_kpi_op,Aggregation_Method,No,,,,,
dw_dim_kpi_op,Aggregation_Description,No,,,,,
dw_dim_kpi_op,KPI_Progress_Ind,No,,,,,
dw_dim_kpi_op,KPI_Viz,No,,,,,
dw_dim_kpi_op,Is_Deleted,No,,,,,
dw_dim_kpi_op,MedType,No,,,,,
dw_dim_kpi_op,categoryID,No,,,,,
dw_dim_kpi_op,d_target,No,,,,,
dw_dim_kpi_op,m_target,No,,,,,
dw_dim_kpi_op,y_target,No,,,,,
dw_dim_kpi_op,Group_By_Required,No,,,,,
dw_dim_kpi_op,IS_TREND_REQUIRED,No,,,,,
dw_dim_kpis_master,Id,No,,,,,
dw_dim_kpis_master,KPI_ID,No,,,,,
dw_dim_kpis_master,KPI_Name,No,,,,,
